id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_per_night,minimum_nights,annual_availability
29359241,Luxury Vila Olimpica Beach,2819397,Sant Martí,la Vila Olímpica del Poblenou,41.38987241,2.197891173,Entire home/apt,110,22,365
29359293,1 room near the sea and the Rambla,24448021,Sant Martí,el Poblenou,41.39812885,2.201186156,Private room,39,7,77
29359993,CENTER cozy apt and romantic neiborhood,141894530,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39062073,2.181835015,Entire home/apt,94,2,69
29360225,Loft Diagonal.,3039107,Gràcia,la Vila de Gràcia,41.39796439,2.156813103,Entire home/apt,32,86,182
29360259,"Raval, 15 mins walking to the Rambla",141894530,Ciutat Vella,el Raval,41.38106692,2.166010702,Entire home/apt,88,3,71
29361257,WELL DESIGNED FLAT with a view to Palau Guell,172547702,Ciutat Vella,el Raval,41.37995465,2.173919262,Entire home/apt,80,1,298
29362488,STUDIO plaza cataluña best location,221211976,Eixample,la Dreta de l'Eixample,41.38680095,2.167339479,Entire home/apt,65,1,283
29362910,Cathedral appartment in Barcelona,19767877,Ciutat Vella,el Barri Gòtic,41.38391814,2.177426831,Entire home/apt,120,32,76
29364846,studio for rent in Barri Gòtic,105797912,Ciutat Vella,el Barri Gòtic,41.38037476,2.177489947,Private room,40,31,269
29374783,Lovely 3-Bed Penthouse w/Terrace next to Pedralbes,219870270,Les Corts,les Corts,41.39074816,2.13326348,Entire home/apt,55,31,365
29376259,PRIVATE ROOM NEAR CAMP NOU 4,220696121,Les Corts,la Maternitat i Sant Ramon,41.37673774,2.114300185,Private room,17,15,359
29376668,Perfect cozy and new flat in El Raval,217718797,Ciutat Vella,el Raval,41.37630553,2.169391516,Entire home/apt,89,1,86
29376933,"Bohemian apartment on Gothic, next to LA RAMBLA",51425958,Ciutat Vella,el Barri Gòtic,41.38247206,2.174151887,Entire home/apt,64,32,179
29377863,"Doble habitación, muy amplia y luminosa en centro.",169485364,Ciutat Vella,el Raval,41.37839037,2.16579538,Private room,55,2,99
29378103,!LOCATION LOCATION LOCATION! double modern room,173970796,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38857527,2.176893876,Private room,45,2,89
29378201,Dormitorio 1pax en apartamento tranquilo,64515600,Eixample,la Dreta de l'Eixample,41.39755331,2.176187054,Private room,20,60,166
29378442,Solo Traveler Cozy Hideaway,7997062,Eixample,l'Antiga Esquerra de l'Eixample,41.39201484,2.151700255,Private room,25,2,72
29378878,BRAND NEW STUDIO IN BORN AREA WIFI,221327244,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.387737,2.179554749,Entire home/apt,38,31,49
29378912,Superb 30m2 SUITE with bathroom - CITY CENTER,221326537,Sants-Montjuïc,Hostafrancs,41.37540049,2.142434809,Private room,65,4,325
29379156,INCREDIBLE LOCATION but TOTAL TRANQUILITY,173970796,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3882517,2.177221335,Private room,55,2,90
29379200,Design and cozy apartment in Barcelona Center!,221329887,Ciutat Vella,el Raval,41.37801229,2.166796496,Entire home/apt,77,1,71
29379309,AMAZING LOFT INDUSTRIAL STYLE DESIGN,221330344,Ciutat Vella,el Raval,41.38516699,2.167131984,Entire home/apt,40,31,62
29379335,Blue Calatrava | Trendy townhouse exclusive area,100152046,Sarrià-Sant Gervasi,les Tres Torres,41.39838494,2.129757674,Entire home/apt,150,31,359
29379490,Acojedor Piso en la Barceloneta.,206598455,Ciutat Vella,la Barceloneta,41.38181888,2.189839332,Entire home/apt,55,31,365
29379810,Apartamento en el centro  de Barcelona (Eixample),71615,Eixample,la Nova Esquerra de l'Eixample,41.38354945,2.150548229,Entire home/apt,75,32,364
29380321,Enchanting Comercial | Style in Born's heart,100152046,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38632998,2.183292485,Entire home/apt,77,31,311
29380647,Solete | Sunny Penthouse with Terrace in Pedralbes,100152046,Les Corts,Pedralbes,41.39040663,2.123426048,Entire home/apt,99,31,353
29380651,Pretty Piquer | Cozy Apt in The Heart of Poble Sec,100152046,Sants-Montjuïc,el Poble Sec,41.37267647,2.169009236,Entire home/apt,51,31,365
29380913,Rustic Gava | Rustic Ground Floor Apt in Sants,100152046,Sants-Montjuïc,Sants,41.37536188,2.138449699,Entire home/apt,60,31,365
29381111,BEAUTIFUL DOUBLE ROOM IN NICE CENTRIC NEIGHBORHOOD,221342684,Sants-Montjuïc,el Poble Sec,41.37260441,2.163985648,Private room,38,2,6
29381330,•《 XXL RAMBLAS SUPERCENTRAL APARTAMENT 》,218822362,Ciutat Vella,el Raval,41.38364466,2.169859621,Private room,19,1,87
29381791,"Bonito y Centrico! Plaza España-FIRA- Rambla 10""",221347279,Sants-Montjuïc,el Poble Sec,41.37236146,2.158618117,Entire home/apt,65,1,272
29382928,Habitación individual exterior en piso soleado,115298647,Sants-Montjuïc,el Poble Sec,41.37127339,2.16371571,Private room,13,28,60
29384799,Newly Decorated and Cute 2BR Apartment by Camp Nou,220044389,Les Corts,la Maternitat i Sant Ramon,41.37341026,2.118420452,Entire home/apt,180,1,47
29384820,Cute and Super Cozy 2BR Apartment by Camp Nou,220044389,Sants-Montjuïc,Sants - Badal,41.37324807,2.120203086,Entire home/apt,178,1,41
29385987,Wonderful Terrace in Barceloneta (near the beach),221375162,Ciutat Vella,la Barceloneta,41.37922203,2.188735324,Private room,50,1,90
29386503,Art 2 - Habitat Apartments,158023606,Ciutat Vella,el Barri Gòtic,41.37914779,2.175630377,Entire home/apt,211,1,75
29387750,"Piso nuevo, recién reformado. Muy bien comunicado",221387974,Les Corts,la Maternitat i Sant Ramon,41.37765932,2.117702629,Entire home/apt,59,60,363
29388143,Vegetarian room,221392772,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40261187,2.167271807,Private room,25,2,33
29389441,STYLISH FLAT- GOTHIC DISTRICT,204816707,Ciutat Vella,el Barri Gòtic,41.38048616,2.178605899,Entire home/apt,50,1,101
29390417,"Beautiful 90 m2 flat available monthly (Dec, Jan)",297637,Eixample,la Dreta de l'Eixample,41.39874975,2.165424783,Entire home/apt,60,42,62
29391182,# RAMBLAS BARCELONA,2346691,Ciutat Vella,el Barri Gòtic,41.3797209,2.177632252,Entire home/apt,39,2,286
29391236,# # RAMBLAS  BARCELONA,2346691,Ciutat Vella,el Barri Gòtic,41.3804232,2.177119909,Entire home/apt,39,2,274
29391321,# # # RAMBLAS  BARCELONA,2346691,Ciutat Vella,el Barri Gòtic,41.37932869,2.17633111,Entire home/apt,39,2,285
29391415,RAMBLAS BARCELONA,2346691,Ciutat Vella,el Raval,41.37861059,2.167364938,Entire home/apt,39,2,242
29391631,BORN! COMFORT! ELEVATOR,161454529,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38314857,2.182105215,Entire home/apt,85,1,72
29391724,Piso 3 habitaciones nuevo a estrenar.,221387974,Les Corts,la Maternitat i Sant Ramon,41.3762107,2.115468622,Entire home/apt,50,100,363
29392228,Confortable flat,26165888,Nou Barris,Vilapicina i la Torre Llobeta,41.42870413,2.183082254,Entire home/apt,80,2,354
29403005,Nice room with balcony in Gothic,11764763,Ciutat Vella,el Barri Gòtic,41.38218848,2.176204722,Private room,25,50,207
29403487,Casa Leiva | Your home in the heart of Barcelona,175319610,Sants-Montjuïc,Hostafrancs,41.37478408,2.144325164,Private room,55,2,51
29403844,Bonito y tranquilo. 3 dormitorios y 2 baños. Playa,1310304,Sant Martí,el Parc i la Llacuna del Poblenou,41.3944032,2.19271349,Entire home/apt,60,32,354
29406208,Bailén Style - Habitat Apartments,158023606,Eixample,la Dreta de l'Eixample,41.39218049,2.176609817,Entire home/apt,157,1,345
29406276,New and bright apartment near Sagrada Familia,158023606,Sant Martí,el Camp de l'Arpa del Clot,41.41139309,2.177897626,Entire home/apt,146,1,79
29406308,Luxury Vila Olimpica Beach 2,2819397,Sant Martí,la Vila Olímpica del Poblenou,41.38956473,2.196402306,Entire home/apt,110,22,365
29406673,Central 3 bedrooms apartment,1791796,Eixample,la Dreta de l'Eixample,41.39710777,2.175977098,Entire home/apt,53,3,22
29406900,Sant elias apartment,396363,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40022261,2.143374171,Entire home/apt,100,32,225
29407312,Grace 1 - Habitat Apartments,158023606,Eixample,l'Antiga Esquerra de l'Eixample,41.39160989,2.157341043,Entire home/apt,272,1,324
29407337,Grace 2 - Habitat Apartments,158023606,Eixample,la Dreta de l'Eixample,41.3998894,2.171264177,Entire home/apt,272,1,341
29407338,Grace 3 - Habitat Apartments,158023606,Eixample,la Dreta de l'Eixample,41.39838672,2.169860154,Entire home/apt,272,1,327
29408445,Habitacion tranquila y acogedora en Barcelona,221529845,Sant Martí,la Verneda i la Pau,41.42109713,2.203317715,Private room,27,1,177
29408532,Habitacion con baño privado cerca de Las Ramblas,8110619,Eixample,l'Antiga Esquerra de l'Eixample,41.38680709,2.160020095,Private room,65,6,67
29411021,Apartment next to the beach. Monthly rental.,221550083,Sant Martí,el Poblenou,41.4021707,2.205612262,Entire home/apt,48,31,85
29412320,Interior small (Email hidden by Airbnb),178443140,Eixample,l'Antiga Esquerra de l'Eixample,41.38564339,2.161178718,Private room,25,1,158
29413101,HABITACIÓN ENORME CON CAMA DOBLE!AL LADO DEL METRO,221565230,Horta-Guinardó,el Carmel,41.42472154,2.157139608,Private room,10,1,317
29415802,[Las Ramblas] Modernist Big Flat/Grand Bedroom,221586086,Ciutat Vella,el Raval,41.38467242,2.169512245,Private room,40,1,24
29416301,Pl. Catalunya - Central Modern Flat,23737511,Eixample,la Dreta de l'Eixample,41.38636076,2.165708326,Entire home/apt,125,2,146
29416416,[Las Ramblas] Modernist Apartment/Bedroom/Balcony,221586086,Ciutat Vella,el Raval,41.38406077,2.170807953,Private room,22,1,34
29418163,Central Apartment in Heart of Barcelona,161083046,Ciutat Vella,el Barri Gòtic,41.37775676,2.177374627,Entire home/apt,85,1,26
29418738,Apartamento plaza Cataluña,221607179,Ciutat Vella,el Barri Gòtic,41.38611954,2.172717962,Entire home/apt,100,3,190
29419315,Apartment (City center) 5 minutes - Plaza España,178074091,Eixample,la Nova Esquerra de l'Eixample,41.37938237,2.154728592,Entire home/apt,98,1,346
29419476,Apartment City Center,199972434,Eixample,la Nova Esquerra de l'Eixample,41.38234868,2.155026862,Entire home/apt,125,1,336
29424816,[Las Ramblas] Modernist Apartment/DoubleBedroom,221586086,Ciutat Vella,el Raval,41.38376677,2.169939303,Private room,45,1,36
29428031,SAGRADA FAMILIA SÚPER CENTRAL & LUXURY APARTAMENT,216418903,Ciutat Vella,el Raval,41.38333227,2.17107692,Private room,21,1,78
29429544,Habitación privada en Gràcia / metro Fontana L3,9166756,Gràcia,la Vila de Gràcia,41.40185103,2.153527246,Private room,40,1,118
29434578,"great apartment, near to ramblas",221718574,Eixample,la Dreta de l'Eixample,41.38864655,2.172643836,Private room,49,1,91
29435690,Gran dormitorio para 2 personas  con mucha luz,7957006,Nou Barris,Porta,41.43248428,2.176030693,Private room,30,2,364
29435817,beautiful views in boqueria area,221730433,Ciutat Vella,el Raval,41.37719476,2.166687275,Private room,49,1,18
29436107,very confy room in la boqueria,221732396,Ciutat Vella,el Raval,41.38039923,2.16690307,Private room,49,1,18
29438062,Double room near to Sagrada Familia,221748683,Sant Martí,el Camp de l'Arpa del Clot,41.41467674,2.182938175,Private room,50,1,89
29447015,"Beach suite, with private bathroom. CCIB",221806348,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40895723,2.217159319,Private room,56,1,85
29447864,Modern and Stylish 4 Bed Apt in Passeig de Gràcia,221811101,Eixample,Sant Antoni,41.37764266,2.160297574,Entire home/apt,1000,31,350
29449354,Apartment in the heart of the old city,221822013,Ciutat Vella,el Raval,41.37885247,2.16588492,Entire home/apt,120,3,57
29450908,P2 Room for 2 bunk bed in a shared apt,144322977,Eixample,la Nova Esquerra de l'Eixample,41.38814979,2.144342331,Private room,19,2,63
29452364,Barcelona heart Sant Antoni habitacion ,7834257,Ciutat Vella,el Raval,41.38289105,2.16508802,Private room,49,3,339
29454110,"Charming studio chalet style, very centric",15049600,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38337757,2.181292755,Private room,20,2,177
29455749,very well equiped apartment near the beach,221873983,Ciutat Vella,el Raval,41.37980824,2.174410776,Private room,49,1,17
29456112,simple apartment near the beach,221876830,Ciutat Vella,el Raval,41.37682403,2.167304561,Private room,49,1,17
29457720,Room in the center of Barcelona N°2,206970298,Ciutat Vella,el Raval,41.37708167,2.165783094,Private room,29,2,347
29458465,Apartamento cerca Feria,217267111,Sants-Montjuïc,la Bordeta,41.36397231,2.128534485,Entire home/apt,60,31,365
29459280,Cozy flat in the heart of El Raval.,221901529,Ciutat Vella,el Raval,41.37642664,2.167741765,Entire home/apt,75,1,47
29461242,apto barcelona center,211563650,Ciutat Vella,el Raval,41.37508068,2.172365429,Entire home/apt,70,1,273
29462805,Super central great apartment,24286168,Ciutat Vella,el Raval,41.37730517,2.172518667,Entire home/apt,135,1,346
29467805,"Room relax in Barcelona, Sant Antoni",214833911,Eixample,Sant Antoni,41.38107144,2.160702517,Private room,25,3,364
29470951,Espacioso y luminoso al lado de Plaza España- wifi,1275637,Eixample,Sant Antoni,41.37522514,2.153695888,Entire home/apt,125,3,36
29471317,"Comfortable, between P. de Gracia y P. San Joan",1275637,Eixample,la Dreta de l'Eixample,41.39936668,2.163631263,Entire home/apt,50,60,80
29472802,Little Studio at Born!,686428,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38554372,2.179697265,Entire home/apt,35,30,364
29473680,Great Studio at Born!,686428,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38654089,2.180653298,Entire home/apt,34,30,334
29473955,High studio at Born.,686428,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38544442,2.180925669,Entire home/apt,34,30,310
29474234,Three Bedroom Apartment with Balcony,113020313,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40374291,2.171081626,Entire home/apt,65,1,283
29474679,2730 - AB Attic Eixample - Chic and Cosy Two Bedroom Apartment in Heart of City Centre,4459553,Eixample,l'Antiga Esquerra de l'Eixample,41.38537093,2.161623007,Entire home/apt,400,3,346
29474682,ESPECTACULAR APARTAMENTO  A 70 MTROS DE LA PLAYA,113103221,Ciutat Vella,la Barceloneta,41.37870671,2.189304376,Entire home/apt,50,31,365
29475852,Centro Barcelona,222002646,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39038375,2.180171665,Private room,45,1,365
29477061,Arc de Triumf,222002646,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38894245,2.180467295,Private room,45,1,365
29477571,Barcelona Centro - Barrio Born,222002646,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39043161,2.178462088,Private room,45,1,365
29478490,FeelGoodHousePBLN,72748149,Sant Martí,el Poblenou,41.40214208,2.202153323,Private room,23,28,178
29478592,Apartment hostafrancs montjuic,190264793,Sants-Montjuïc,Hostafrancs,41.37429721,2.146455697,Entire home/apt,100,3,341
29478774,Habitacion doble privada en el centro de barcelona,137039199,Sants-Montjuïc,el Poble Sec,41.3728718,2.164840583,Private room,40,5,177
29478802,2731 - AB Arago Eixample - Chic and Stylish Three Bedroom Apartment with Natural Light and Balcony,4459553,Eixample,la Nova Esquerra de l'Eixample,41.38425727,2.154229705,Entire home/apt,500,3,335
29478804,2732 - AB Centric Muntaner - Chic and Stylish Two Bedroom Apartment in Heart of Eixample Neighbourhood,4459553,Eixample,Sant Antoni,41.38452705,2.162694096,Entire home/apt,500,3,334
29478809,2733 - AB Centric Casanova - Modern and Stylish Three Bedroom Apartment With Great Public Transport Links,4459553,Eixample,l'Antiga Esquerra de l'Eixample,41.38511317,2.159286649,Entire home/apt,600,3,314
29479119,Centric Apartment Mimosa,221368637,Eixample,la Sagrada Família,41.40318122,2.173666327,Entire home/apt,65,3,329
29479353,Centric Apartment Rosa,221368637,Eixample,la Sagrada Família,41.40489759,2.171947575,Entire home/apt,70,3,316
29480096,"Bright 2 bedroom apt in 22@, close to the beach",222023543,Sant Martí,el Parc i la Llacuna del Poblenou,41.39624524,2.187342675,Entire home/apt,80,2,175
29480118,Cozy and sunny room in amazing location,108269759,Sant Martí,la Vila Olímpica del Poblenou,41.39105774,2.19588822,Private room,47,2,90
29480620,Habitación individual en el barrio gótico,218891011,Ciutat Vella,el Barri Gòtic,41.38139471,2.177066449,Private room,30,2,78
29480984,habitación en copernico,222038410,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39884776,2.135483574,Shared room,50,1,90
29481944,APARTAMENTO ROSA,5874428,Gràcia,la Vila de Gràcia,41.40587511,2.161401637,Private room,50,1,360
29483875,APARTAMENTO VERDE,5874428,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40631346,2.162302037,Entire home/apt,75,1,364
29484168,Park guell home,222059859,Horta-Guinardó,Can Baró,41.41554997,2.165075197,Entire home/apt,33,1,311
29484232,"City center, near the beach, exellent view.",176725247,Ciutat Vella,la Barceloneta,41.37938919,2.188291723,Entire home/apt,100,45,114
29484271,APARTAMENTO ROJO,5874428,Gràcia,la Vila de Gràcia,41.40494114,2.162997267,Entire home/apt,75,1,344
29485049,Entire Full Apartment in Born,222067736,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38588553,2.18293832,Entire home/apt,90,1,71
29487381,DOUBLE ROOM in Eixample with private bathroom,43444899,Eixample,la Nova Esquerra de l'Eixample,41.38455146,2.149071525,Private room,30,30,337
29487421,Romantic luxury and cozy apartment iii,222058736,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40155464,2.150212956,Entire home/apt,69,2,138
29488646,NICE APT NEAR THE PORT AND RAMBLAS.,220795973,Sants-Montjuïc,el Poble Sec,41.37392606,2.166576835,Entire home/apt,140,3,172
29490901,LAS RAMBLAS,222109883,Ciutat Vella,el Raval,41.37880669,2.175036417,Entire home/apt,170,1,86
29495367,SUNNY • 2BDR • Luxury • Heart • Ramblas • Level 5★,4959266,Ciutat Vella,el Raval,41.37541888,2.176721031,Entire home/apt,119,2,286
29496312,Habitacio doble Eixample Esquerra,9233837,Eixample,la Nova Esquerra de l'Eixample,41.38132055,2.15500459,Private room,49,2,8
29499601,Charming 1Bed in BCN City Center 4min to tube,138877286,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38736584,2.177259771,Entire home/apt,15,31,365
29500600,Estudio luminoso y tranquilo,189337390,Gràcia,la Vila de Gràcia,41.40407859,2.161211957,Entire home/apt,38,2,32
29500822,OLD TOWN  light and central,115346751,Ciutat Vella,el Barri Gòtic,41.38232891,2.176865824,Entire home/apt,125,3,184
